04:00,3,0
04:00,4,0
04:00,5,0
04:00,6,6e-05
04:00,7,0.999939999998084
04:15,0,0
04:15,1,0
04:15,2,0
04:15,3,0
04:15,4,0
04:15,5,0
04:15,6,0.00026000000000000003
04:15,7,0.9997399999980849
04:30,0,0
04:30,1,0
04:30,2,0
04:30,3,0
04:30,4,0
04:30,5,0
04:30,6,0.001010000000000002
04:30,7,0.9989899999980884
04:45,0,0
04:45,1,0
04:45,2,0
04:45,3,0
04:45,4,0
04:45,5,0
04:45,6,0.003370000000000008
04:45,7,0.9966299999980991
05:00,0,0
05:00,1,0
05:00,2,0
05:00,3,0
05:00,4,0
05:00,5,3.0000000000000004e-05
05:00,6,0.010129999999999756
05:00,7,0.98983999999813
05:15,0,0
05:15,1,0
05:15,2,0
05:15,3,0
05:15,4,0
05:15,5,0.00024
05:15,6,0.026889999999999074
05:15,7,0.9728699999982072
05:30,0,0
05:30,1,0
05:30,2,0
05:30,3,0
05:30,4,3.0000000000000004e-05
05:30,5,0.001760000000000004
05:30,6,0.06468000000000762
05:30,7,0.9335299999983863
05:45,0,0
05:45,1,0
05:45,2,0
05:45,3,0
05:45,4,0.0003600000000000003
05:45,5,0.009209999999999793
05:45,6,0.13570999999999495
05:45,7,0.8547199999987449
06:00,0,0
06:00,1,0
06:00,2,1e-05
06:00,3,9e-05
06:00,4,0.0028500000000000066
06:00,5,0.034089999999999766
06:00,6,0.24192000000010117
06:00,7,0.7210399999993533
06:15,0,0
06:15,1,1e-05
06:15,2,8e-05
06:15,3,0.001360000000000003
06:15,4,0.015239999999999547
06:15,5,0.0969799999999951
06:15,6,0.35051000000020976
06:15,7,0.5358200000001963
06:30,0,0
06:30,1,7.000000000000001e-05
06:30,2,0.0009100000000000017
06:30,3,0.009809999999999769
06:30,4,0.05831000000000718
06:30,5,0.2046500000000639
06:30,6,0.39568000000025494
06:30,7,0.3305700000001898
06:45,0,3.0000000000000004e-05
06:45,1,0.0007300000000000013
06:45,2,0.00831999999999983
06:45,3,0.045910000000003386
06:45,4,0.151760000000011
06:45,5,0.30359000000016284
06:45,6,0.3322200000001915
06:45,7,0.15744000000001668
07:00,0,0.0005200000000000007
07:00,1,0.006799999999999891
07:00,2,0.041500000000002035
07:00,3,0.1346699999999939
07:00,4,0.2612500000001205
07:00,5,0.3056500000001649
07:00,6,0.19653000000005577
07:00,7,0.05308000000000558
07:15,0,0.004449999999999987
07:15,1,0.03659000000000053
07:15,2,0.13002999999998927
07:15,3,0.24852000000010777
07:15,4,0.28829000000014754
07:15,5,0.20249000000006173
07:15,6,0.07715000000000279
07:15,7,0.01247999999999966
07:30,0,0.02499999999999915
07:30,1,0.120429999999986
07:30,2,0.255750000000115
07:30,3,0.29002000000014927
07:30,4,0.2029600000000622
07:30,5,0.08488999999999979
07:30,6,0.019099999999999392
07:30,7,0.0018500000000000042
07:45,0,0.08748999999999878
07:45,1,0.25972000000011897
07:45,2,0.3190500000001783
07:45,3,0.2183500000000776
07:45,4,0.08990999999999784
07:45,5,0.02234999999999926
07:45,6,0.002940000000000007
07:45,7,0.00019
08:00,0,0.22240000000008164
08:00,1,0.3756700000002349
08:00,2,0.26832000000012757
08:00,3,0.10483999999999205
08:00,4,0.024969999999999153
08:00,5,0.0035000000000000083
08:00,6,0.0002800000000000001
08:00,7,2e-05
08:15,0,0.41757000000027683
08:15,1,0.38900000000024826
08:15,2,0.15488000000001412
08:15,3,0.033529999999999595
08:15,4,0.004649999999999979
08:15,5,0.0003700000000000003
08:15,6,0
08:15,7,0
08:30,0,0.621559999999806
08:30,1,0.3064400000001657
08:30,2,0.06394000000000791
08:30,3,0.007509999999999862
08:30,4,0.0005500000000000008
08:30,5,0
08:30,6,0
08:30,7,0
08:45,0,0.7873399999990516
08:45,1,0.191760000000051
08:45,2,0.019739999999999366
08:45,3,0.0011300000000000023
08:45,4,3.0000000000000004e-05
08:45,5,0
08:45,6,0
08:45,7,0
09:00,0,0.894689999998563
09:00,1,0.1003299999999938
09:00,2,0.004879999999999969
09:00,3,0.0001
09:00,4,0
09:00,5,0
09:00,6,0
09:00,7,0
09:15,0,0.9530199999982976
09:15,1,0.046010000000003416
09:15,2,0.0009600000000000019
09:15,3,1e-05
09:15,4,0
09:15,5,0
09:15,6,0
09:15,7,0
09:30,0,0.9808599999981709
09:30,1,0.018989999999999396
09:30,2,0.00015000000000000001
09:30,3,0
09:30,4,0
09:30,5,0
09:30,6,0
09:30,7,0
09:45,0,0.9931799999981148
09:45,1,0.006789999999999892
09:45,2,3.0000000000000004e-05
09:45,3,0
09:45,4,0
09:45,5,0
09:45,6,0
09:45,7,0
10:00,0,0.9980699999980925
10:00,1,0.0019300000000000044
10:00,2,0
10:00,3,0
10:00,4,0
10:00,5,0
10:00,6,0
10:00,7,0
10:15,0,0.9994199999980864
10:15,1,0.0005800000000000009
10:15,2,0
10:15,3,0
10:15,4,0
10:15,5,0
10:15,6,0
10:15,7,0
10:30,0,0.9997999999980847
10:30,1,0.0002
10:30,2,0
10:30,3,0
10:30,4,0
10:30,5,0
10:30,6,0
10:30,7,0
10:45,0,0.999939999998084
10:45,1,6e-05
10:45,2,0
10:45,3,0
10:45,4,0
10:45,5,0
10:45,6,0
10:45,7,0
11:00,0,0.9999899999980838
11:00,1,1e-05
11:00,2,0
11:00,3,0
11:00,4,0
11:00,5,0
11:00,6,0
11:00,7,0
11:15,0,0.9999999999980838
11:15,1,0
11:15,2,0
11:15,3,0
11:15,4,0
11:15,5,0
11:15,6,0
11:15,7,0
11:30,0,0.9999999999980838
11:30,1,0
11:30,2,0
11:30,3,0
11:30,4,0
11:30,5,0
11:30,6,0
11:30,7,0
11:45,0,0.9999999999980838
11:45,1,0
11:45,2,0
11:45,3,0
11:45,4,0
11:45,5,0
11:45,6,0
11:45,7,0
12:00,0,0.9999899999980838
12:00,1,1e-05
12:00,2,0
12:00,3,0
12:00,4,0
12:00,5,0
12:00,6,0
12:00,7,0
12:15,0,0.9999899999980838
12:15,1,1e-05
12:15,2,0
12:15,3,0
12:15,4,0
12:15,5,0
12:15,6,0
12:15,7,0
12:30,0,0.9999899999980838
12:30,1,1e-05
12:30,2,0
12:30,3,0
12:30,4,0
12:30,5,0
12:30,6,0
12:30,7,0
12:45,0,0.9999899999980838
12:45,1,1e-05
12:45,2,0
12:45,3,0
12:45,4,0
12:45,5,0
12:45,6,0
12:45,7,0
13:00,0,0.9999599999980839
13:00,1,4e-05
13:00,2,0
13:00,3,0
13:00,4,0
13:00,5,0
13:00,6,0
13:00,7,0
13:15,0,0.9999299999980841
13:15,1,7.000000000000001e-05
13:15,2,0
13:15,3,0
13:15,4,0
13:15,5,0
13:15,6,0
13:15,7,0
13:30,0,0.9997799999980848
13:30,1,0.00022
13:30,2,0
13:30,3,0
13:30,4,0
13:30,5,0
13:30,6,0
13:30,7,0
13:45,0,0.9995299999980859
13:45,1,0.0004700000000000006
13:45,2,0
13:45,3,0
13:45,4,0
13:45,5,0
13:45,6,0
13:45,7,0
14:00,0,0.9990199999980882
14:00,1,0.000980000000000002
14:00,2,0
14:00,3,0
14:00,4,0
14:00,5,0
14:00,6,0
14:00,7,0
14:15,0,0.9980499999980926
14:15,1,0.0019500000000000045
14:15,2,0
14:15,3,0
14:15,4,0
14:15,5,0
14:15,6,0
14:15,7,0
14:30,0,0.9959099999981024
14:30,1,0.004090000000000002
14:30,2,0
14:30,3,0
14:30,4,0
14:30,5,0
14:30,6,0
14:30,7,0
14:45,0,0.9925599999981176
14:45,1,0.007419999999999866
14:45,2,2e-05
14:45,3,0
14:45,4,0
14:45,5,0
14:45,6,0
14:45,7,0
15:00,0,0.9864699999981453
15:00,1,0.01345999999999962
15:00,2,7.000000000000001e-05
15:00,3,0
15:00,4,0
15:00,5,0
15:00,6,0
15:00,7,0
15:15,0,0.9756499999981946
15:15,1,0.024119999999999187
15:15,2,0.00023
15:15,3,0
15:15,4,0
15:15,5,0
15:15,6,0
15:15,7,0
15:30,0,0.9568399999982802
15:30,1,0.04242000000000232
15:30,2,0.0007400000000000013
15:30,3,0
15:30,4,0
15:30,5,0
15:30,6,0
15:30,7,0
15:45,0,0.9287099999984082
15:45,1,0.06908000000000591
15:45,2,0.002190000000000005
15:45,3,2e-05
15:45,4,0
15:45,5,0
15:45,6,0
15:45,7,0
16:00,0,0.8856199999986043
16:00,1,0.10844999999999065
16:00,2,0.005819999999999931
16:00,3,0.00011
16:00,4,0
16:00,5,0
16:00,6,0
16:00,7,0
16:15,0,0.8229499999988895
16:15,1,0.1625700000000218
16:15,2,0.013799999999999606
16:15,3,0.0006700000000000011
16:15,4,1e-05
16:15,5,0
16:15,6,0
16:15,7,0
16:30,0,0.7403799999992653
16:30,1,0.22787000000008711
16:30,2,0.02942999999999897
16:30,3,0.002180000000000005
16:30,4,0.00014000000000000001
16:30,5,0
16:30,6,0
16:30,7,0
16:45,0,0.6334699999997518
16:45,1,0.3004300000001597
16:45,2,0.058970000000007385
16:45,3,0.006629999999999898
16:45,4,0.0005000000000000007
16:45,5,0
16:45,6,0
16:45,7,0
17:00,0,0.5161200000002859
17:00,1,0.35921000000021847
17:00,2,0.10534999999999185
17:00,3,0.017279999999999466
17:00,4,0.0019400000000000044
17:00,5,0.0001
17:00,6,0
17:00,7,0
17:15,0,0.3902600000002495
17:15,1,0.3935200000002528
17:15,2,0.1699500000000292
17:15,3,0.039700000000001484
17:15,4,0.006159999999999917
17:15,5,0.00039000000000000037
17:15,6,2e-05
17:15,7,0
17:30,0,0.27252000000013177
17:30,1,0.38898000000024824
17:30,2,0.2379600000000972
17:30,3,0.08191000000000094
17:30,4,0.016609999999999493
17:30,5,0.0019100000000000044
17:30,6,0.0001
17:30,7,1e-05
17:45,0,0.1731600000000324
17:45,1,0.3423400000002016
17:45,2,0.29491000000015416
17:45,3,0.1416700000000009
17:45,4,0.040160000000001625
17:45,5,0.006999999999999883
17:45,6,0.0007300000000000013
17:45,7,3.0000000000000004e-05
18:00,0,0.09754999999999488
18:00,1,0.26732000000012657
18:00,2,0.3179400000001772
18:00,3,0.2113700000000706
18:00,4,0.0833100000000004
18:00,5,0.019829999999999362
18:00,6,0.0025300000000000058
18:00,7,0.00015000000000000001
18:15,0,0.048620000000004215
18:15,1,0.1823700000000416
18:15,2,0.29601000000015526
18:15,3,0.27052000000012977
18:15,4,0.14661000000000585
18:15,5,0.04664000000000361
18:15,6,0.008649999999999816
18:15,7,0.0005800000000000009
18:30,0,0.02156999999999929
18:30,1,0.10738999999999106
18:30,2,0.23747000000009671
18:30,3,0.2932600000001525
18:30,4,0.21868000000007792
18:30,5,0.09563999999999562
18:30,6,0.02355999999999921
18:30,7,0.0024300000000000055
18:45,0,0.008149999999999836
18:45,1,0.05361000000000574
18:45,2,0.16171000000002095
18:45,3,0.2706500000001299
18:45,4,0.27861000000013786
18:45,5,0.16382000000002306
18:45,6,0.05566000000000637
18:45,7,0.007789999999999851
19:00,0,0.0028900000000000067
19:00,1,0.022629999999999248
19:00,2,0.09475999999999596
19:00,3,0.21163000000007087
19:00,4,0.2948500000001541
19:00,5,0.2407600000001
19:00,6,0.11144999999998949
19:00,7,0.021029999999999313
19:15,0,0.0007800000000000014
19:15,1,0.008169999999999835
19:15,2,0.047180000000003774
19:15,3,0.14160000000000084
19:15,4,0.26802000000012727
19:15,5,0.29650000000015575
19:15,6,0.18850000000004774
19:15,7,0.04925000000000441
19:30,0,0.00022
19:30,1,0.0024500000000000056
19:30,2,0.019209999999999387
19:30,3,0.08107000000000127
19:30,4,0.2074500000000667
19:30,5,0.3172400000001765
19:30,6,0.2728300000001321
19:30,7,0.09952999999999411
19:45,0,7.000000000000001e-05
19:45,1,0.0005900000000000009
19:45,2,0.006319999999999911
19:45,3,0.039540000000001435
19:45,4,0.1368599999999961
19:45,5,0.2940700000001533
19:45,6,0.3468700000002061
19:45,7,0.17568000000003492
20:00,0,0
20:00,1,0.0001
20:00,2,0.001760000000000004
20:00,3,0.015779999999999527
20:00,4,0.07776000000000255
20:00,5,0.23659000000009583
20:00,6,0.38927000000024853
20:00,7,0.278740000000138
20:15,0,0
20:15,1,1e-05
20:15,2,0.0003200000000000002
20:15,3,0.00510999999999996
20:15,4,0.038200000000001025
20:15,5,0.16624000000002548
20:15,6,0.3910600000002503
20:15,7,0.3990600000002583
20:30,0,0
20:30,1,0
20:30,2,7.000000000000001e-05
20:30,3,0.0014500000000000032
20:30,4,0.01692999999999948
20:30,5,0.1031699999999927
20:30,6,0.3558300000002151
20:30,7,0.5225500000002566
20:45,0,0
20:45,1,0
20:45,2,1e-05
20:45,3,0.0004400000000000005
20:45,4,0.006049999999999922
20:45,5,0.05830000000000718
20:45,6,0.29331000000015256
20:45,7,0.6418899999997135
21:00,0,0
21:00,1,0
21:00,2,0
21:00,3,0.00011
21:00,4,0.0020300000000000045
21:00,5,0.02892999999999899
21:00,6,0.22391000000008315
21:00,7,0.7450199999992442
21:15,0,0
21:15,1,0
21:15,2,0
21:15,3,3.0000000000000004e-05
21:15,4,0.0005300000000000007
21:15,5,0.013289999999999627
21:15,6,0.16028000000001952
21:15,7,0.8258699999988762
21:30,0,0
21:30,1,0
21:30,2,0
21:30,3,0
21:30,4,0.00015000000000000001
21:30,5,0.005469999999999945
21:30,6,0.10826999999999072
21:30,7,0.8861099999986021
21:45,0,0
21:45,1,0
21:45,2,0
21:45,3,0
21:45,4,5e-05
21:45,5,0.0021100000000000047
21:45,6,0.06844000000000616
21:45,7,0.9293999999984051
22:00,0,0
22:00,1,0
22:00,2,0
22:00,3,0
22:00,4,1e-05
22:00,5,0.0008600000000000016
22:00,6,0.0407300000000018
22:00,7,0.9583999999982731
22:15,0,0
22:15,1,0
22:15,2,0
22:15,3,0
22:15,4,0
22:15,5,0.00022
22:15,6,0.0237999999999992
22:15,7,0.9759799999981931
22:30,0,0
22:30,1,0
22:30,2,0
22:30,3,0
22:30,4,0
22:30,5,5e-05
22:30,6,0.013559999999999616
22:30,7,0.9863899999981457
22:45,0,0
22:45,1,0
22:45,2,0
22:45,3,0
22:45,4,0
22:45,5,3.0000000000000004e-05
22:45,6,0.00730999999999987
22:45,7,0.9926599999981172
23:00,0,0
23:00,1,0
23:00,2,0
23:00,3,0
23:00,4,0
23:00,5,1e-05
23:00,6,0.0038700000000000093
23:00,7,0.9961199999981014
23:15,0,0
23:15,1,0
23:15,2,0
23:15,3,0
23:15,4,0
23:15,5,1e-05
23:15,6,0.0019100000000000044
23:15,7,0.9980799999980925
23:30,0,0
23:30,1,0
23:30,2,0
23:30,3,0
23:30,4,0
23:30,5,0
23:30,6,0.0009500000000000018
23:30,7,0.9990499999980881
23:45,0,0
23:45,1,0
23:45,2,0
23:45,3,0
23:45,4,0
23:45,5,0
23:45,6,0.0005600000000000008
23:45,7,0.9994399999980863
